"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-156.37,61.09,"modern","americanaTrain",1157.78641766896,12.863499879837,553,59.7679534538506,1,1,1,0,1,1,0,0,1,0,0
"americana",-154.53,62.44,"modern","americanaTrain",1279.72104354034,13.0323333740234,432,70.9099592830205,1,1,1,0,1,1,0,0,1,0,0
"americana",-60.145,53.531,"modern","americanaTrain",1058.65169802669,11.6871071656545,924,20.395937393219,1,1,0,1,1,1,0,1,0,0,0
"americana",-135.29,56.88,"modern","americanaTrain",457.002405023078,11.8706518809001,3099,41.144111984771,1,0,1,1,1,1,1,0,0,0,0
"americana",-135.202,60.857,"modern","americanaTrain",1171.53820233801,12.4786667029063,251,53.7220047020217,1,1,1,0,1,1,0,0,1,0,0
"americana",-114.368,60.742,"modern","americanaTrain",1491.07106460577,14.6756666501363,328,42.3618528948599,1,1,1,0,1,1,0,0,1,0,0
"americana",-113.533,61.367,"modern","americanaTrain",1496.36157178671,14.0998335679372,295,44.8609258108331,1,0,1,1,1,1,1,0,0,0,0
"americana",-112.967,60.8,"modern","americanaTrain",1519.61904388667,14.5338333447774,323,44.9862099745173,1,1,1,1,0,1,0,0,0,1,0
"americana",-143.41,64.999,"modern","americanaTrain",1405.55587820197,12.135333220164,227,82.8751516292936,1,1,1,1,0,1,0,0,0,1,0
"americana",-148.621,63.592,"modern","americanaTrain",1092.72639577473,10.9116667906443,384,64.9413613633678,1,1,1,1,0,1,0,0,0,1,0
"americana",-131.785,56.75,"modern","americanaTrain",709.58183262724,13.6326668262482,2108,37.0361372007491,1,0,1,1,1,1,1,0,0,0,0
"americana",-150.616,59.692,"modern","americanaTrain",596.066050734296,8.6483332713445,1056,34.2751046433877,1,1,1,1,0,1,0,0,0,1,0
"americana",-151.75,60.713,"modern","americanaTrain",707.319765304983,12.0528983275096,732,43.174784962636,1,1,1,1,1,0,0,0,0,0,1
"americana",-150.252,60.166,"modern","americanaTrain",604.314525042389,8.03933350245158,990,32.6523302839637,1,1,1,1,1,0,0,0,0,0,1
"americana",-140.306,59.695,"modern","americanaTrain",613.577877687353,11.7037312189738,3206,36.1744473878051,1,1,1,0,1,1,0,0,1,0,0
"americana",-140.534,64.423,"modern","americanaTrain",1526.81900161173,13.2586663564046,289,67.0659614899604,1,1,0,1,1,1,0,1,0,0,0
"americana",-86.584,46.224,"modern","americanaTrain",1017.41191106765,17.3923336664836,845,23.3576870072523,1,1,1,1,1,0,0,0,0,0,1
"americana",-147.667,64.85,"modern","americanaTrain",1443.26147970294,15.0198334058126,315,48.7629213372318,1,1,0,1,1,1,0,1,0,0,0
"americana",-154.333,66.167,"modern","americanaTrain",1313.84281044297,12.6706664562225,417,63.6646507343296,1,0,1,1,1,1,1,0,0,0,0
"americana",-152.167,66.833,"modern","americanaTrain",1484.70367206233,13.2643332481384,336,54.1240522912734,1,1,0,1,1,1,0,1,0,0,0
"americana",-149.6,60.5,"modern","americanaTrain",750.15318685008,11.6161665916443,917,46.9252269117737,1,0,1,1,1,1,1,0,0,0,0
"americana",-150.7,60.93,"modern","americanaTrain",815.175050531411,12.4839743773142,754,46.0228091156787,1,1,1,1,0,1,0,0,0,1,0
"americana",-152.312,63.883,"modern","americanaTrain",1399.81554531548,13.8274997870127,333,77.7356110653435,1,1,1,1,1,0,0,0,0,0,1
